round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 362.11211355750356, 356.82460185288824, 393.98995791908453, 308.5332795531844, 
1, 361.37631390261987, 336.1083198406864, 409.9943336891665, 359.24377065476625, 
2, 397.96010705563975, 337.8110091972532, 417.353182655953, 413.80474315704316, 
3, 369.8459064725851, 343.2615911884724, 421.7569938643112, 370.25306776804734, 
4, 349.6888981704835, 372.38539789282845, 353.7409967455843, 348.1728528743229, 
5, 358.3066249552845, 314.1794026877393, 398.0651743500823, 388.0282561698753, 
6, 387.07159640610763, 353.90140702410923, 746.8547126105465, 833.3593594646395, 
7, 438.7253695766783, 486.90675256258953, 496.9666882801282, 941.3481660041436, 
8, 425.1577648827809, 329.35656556636195, 453.3701218897118, 567.0593703109747, 
9, 360.90251291507155, 316.3504461798514, 358.87301243242774, 280.3880439506379, 
10, 382.75222279959456, 389.5934505782467, 545.8966609167956, 1096.9753052425515, 
11, 394.0616561906072, 372.2416622718577, 467.42943506515996, 527.347919529118, 
12, 373.13427570075737, 352.3731934323614, 351.19348458036603, 315.5990100905247, 
13, 398.43028289660333, 423.0897552331805, 427.0894141159191, 663.1754826631424, 
14, 334.70425862115417, 318.7623664618964, 358.4768666499791, 346.6190978955735, 
15, 386.55751512528013, 318.21722748718275, 352.80842413786405, 288.4124744093522, 
16, 352.46294949321657, 350.81033149647016, 383.412374097612, 372.91095646316455, 
17, 349.6415271319853, 337.2350771212994, 373.0288539363907, 369.1941783228178, 
18, 376.27214261819097, 353.5030610842538, 423.6794085741071, 462.27487281705055, 
19, 374.3773386353146, 282.6835852494563, 436.7292385310163, 431.5924989503634, 
20, 359.0760596785625, 312.2203452825909, 392.22971399799286, 366.0204109040842, 
21, 392.166941435317, 327.1473224849952, 429.1241603310266, 413.6847766974515, 
22, 361.62178162905036, 360.68691012478496, 378.1079267442873, 370.16149242643354, 
23, 362.81350358018267, 380.16927616228793, 408.8128322256452, 377.707727993963, 
24, 372.5149304415138, 402.4149791947801, 426.97099324664003, 385.0803631710439, 
25, 357.9968303366675, 394.1095084947481, 401.17968842782216, 325.8227720307434, 
26, 409.8549408888018, 343.819303231575, 468.5396134509962, 509.01373644122236, 
27, 380.3921833092132, 361.89850614350604, 395.1814687209792, 383.7307824473938, 
28, 374.079466414339, 356.5806241515716, 399.42524076770746, 310.11630302508433, 
29, 356.1099677143876, 289.83023599379544, 334.75558863752457, 266.152312798821, 
