round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 49.0944835063, 45.9703340378, 29.8436710575, 86.0306000744, 
1, 44.3818191479, 42.1985060136, 31.8494552521, 83.8835783173, 
2, 46.50484297, 46.9546286059, 29.40311361, 45.5769574258, 
3, 45.4257792707, 43.7031360032, 31.8844120621, 73.7046008522, 
4, 52.2225823985, 44.7709822032, 33.3203823781, 52.8561036603, 
5, 49.7862050462, 50.5607384555, 37.4863273416, 33.3432249108, 
6, 44.0445115822, 42.446383542, 25.2890099056, 128.587356641, 
7, 47.4891549502, 44.4365179038, 33.1563325476, 35.4439798139, 
8, 47.8164034618, 42.2304462823, 30.5612716266, 65.269966217, 
9, 52.447645587, 43.5639365537, 29.1545436883, 61.385784566, 
