round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 458.19462159, 427.420979172, 537.435635741, 465.029129091, 
1, 409.309294806, 379.898147758, 605.414533416, 598.690967452, 
2, 381.11745841, 370.839960957, 542.892421637, 549.886743964, 
3, 455.822599014, 440.806051853, 664.103227269, 804.379877112, 
4, 397.675704948, 402.085292762, 514.960956472, 499.480591135, 
5, 401.866794252, 418.650682774, 624.120359342, 555.77857332, 
6, 403.615885737, 440.633006144, 642.266818437, 609.65844873, 
7, 409.132793771, 397.062938401, 688.861264892, 595.842838885, 
8, 434.528297141, 416.174877637, 583.798602365, 666.677157099, 
9, 413.304164151, 404.830513371, 630.834445734, 615.827202746, 
