round, GPUCB, decomposed GPUCB, EI, decomposed EI, POI, decomposed POI
0, 228.383502971, 223.541939369, 377.316828618, 364.9578633, 
1, 271.635290932, 257.586299499, 475.305390606, 554.61533333, 
2, 343.295718022, 346.35407692, 697.188400272, 682.124558073, 
3, 291.47659672, 250.575996347, 576.452570175, 598.833051883, 
4, 286.519588897, 256.366625333, 474.123090475, 475.147062365, 
5, 261.798936896, 252.8013148, 438.68317014, 477.303280689, 
6, 253.350252098, 246.122689493, 411.316929997, 460.896234044, 
7, 299.173042995, 216.424338499, 632.703029691, 676.948475653, 
8, 203.88100103, 203.294028336, 349.01290757, 355.119124059, 
9, 303.657065173, 253.16601636, 671.829643052, 855.952367281, 
10, 280.86733041, 277.395857171, 452.279829647, 469.667209762, 
11, 238.669764132, 220.314979734, 363.704487787, 364.410550132, 
12, 290.998968835, 266.047301468, 538.50905028, 523.064675819, 
13, 249.295938832, 241.419588054, 400.839101349, 420.117145048, 
14, 285.547264306, 237.505158406, 658.165104506, 722.873929095, 
15, 231.824696314, 238.704225534, 381.864252491, 398.167473221, 
16, 322.624911127, 294.88934661, 565.287807003, 572.853137126, 
17, 282.389917692, 309.533483537, 565.891511166, 608.055681894, 
18, 278.612526175, 249.429413336, 434.595169112, 455.370727346, 
19, 246.657982976, 229.187962466, 418.703049772, 476.8036484, 
20, 280.365893488, 240.147789587, 579.703868877, 591.387579391, 
21, 238.479203644, 230.90752188, 406.51889633, 403.741879751, 
22, 257.724919267, 227.178767583, 441.824908257, 473.716204441, 
23, 285.771195001, 275.054350974, 537.871569979, 579.910441351, 
24, 285.169590789, 271.197505117, 495.863547835, 520.977484714, 
25, 268.261611035, 253.416067479, 482.318473275, 546.714797684, 
26, 268.954525804, 277.78445141, 505.625953936, 519.361833187, 
27, 311.21954657, 253.697810745, 591.658913322, 589.194759453, 
28, 235.331795654, 189.185368132, 451.465476885, 492.529564457, 
29, 278.043340394, 286.565650487, 636.248153824, 659.914305252, 
